determined_at,type,special_key,meta_key,target.target_id,masked_key,gid,target.target_type,shift_key,control_key,time_diff
20626,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,1076.0,06455365,text,,,148.0
20794,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,76.0,06455365,text,,,168.0
20874,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,118.0,06455365,text,,,80.0
20977,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,374.0,06455365,text,,,103.0
21097,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,1076.0,06455365,text,,,120.0
21221,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,7747.0,06455365,text,,,124.0
21694,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,87.0,06455365,text,,,473.0
21862,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,78.0,06455365,text,,,168.0
21962,KEY_DOWN,Shift,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,,06455365,text,True,,100.0
22045,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,77.0,06455365,text,True,,83.0
22176,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,120.0,06455365,text,,,131.0
22300,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,7895.0,06455365,text,,,124.0
22412,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,76.0,06455365,text,,,112.0
22469,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,72.0,06455365,text,,,57.0
22640,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,69.0,06455365,text,,,171.0
22716,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,120.0,06455365,text,,,76.0
22761,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,87.0,06455365,text,,,45.0
22953,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,78.0,06455365,text,,,192.0
23133,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,1009.0,06455365,text,,,180.0
23268,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,1076.0,06455365,text,,,135.0
23380,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,78.0,06455365,text,,,112.0
23741,KEY_DOWN,Backspace,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,,06455365,text,,,361.0
23819,KEY_DOWN,Backspace,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,,06455365,text,,,78.0
23931,KEY_DOWN,Backspace,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,,06455365,text,,,112.0
24169,KEY_DOWN,Shift,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,,06455365,text,True,,238.0
24281,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,77.0,06455365,text,True,,112.0
24370,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,7777.0,06455365,text,True,,89.0
24452,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,78.0,06455365,text,True,,82.0
24707,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,98.0,06455365,text,,,255.0
24786,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,1119.0,06455365,text,,,79.0
24878,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,7889.0,06455365,text,,,92.0
25496,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,7902.0,06455365,text,,,618.0
25618,KEY_DOWN,,,b42df3dd-b9e4-4f09-870d-8fe3152d2972,67.0,06455365,text,,,122.0
50404,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,81.0,06455365,email,,,24786.0
50458,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,539.0,06455365,email,,,54.0
50573,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,78.0,06455365,email,,,115.0
50652,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,427.0,06455365,email,,,79.0
50831,KEY_DOWN,Shift,,a7888599-c43e-4db8-9b69-b351eaae80f4,,06455365,email,True,,179.0
50886,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,202.0,06455365,email,True,,55.0
51258,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,89.0,06455365,email,,,372.0
51381,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,1078.0,06455365,email,,,123.0
52045,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,1078.0,06455365,email,,,664.0
52362,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,427.0,06455365,email,,,317.0
54002,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,7805.0,06455365,email,,,1640.0
54059,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,67.0,06455365,email,,,57.0
54296,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,427.0,06455365,email,,,237.0
54375,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,7805.0,06455365,email,,,79.0
54431,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,67.0,06455365,email,,,56.0
55151,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,65.0,06455365,email,,,720.0
55423,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,79.0,06455365,email,,,272.0
55477,KEY_DOWN,,,a7888599-c43e-4db8-9b69-b351eaae80f4,1078.0,06455365,email,,,54.0
55623,KEY_DOWN,Tab,,a7888599-c43e-4db8-9b69-b351eaae80f4,,06455365,email,,,146.0
56410,KEY_DOWN,Shift,,24972686-23f5-4238-ab17-bcd7800b5aa4,,06455365,password,True,,787.0
56432,KEY_DOWN,,,24972686-23f5-4238-ab17-bcd7800b5aa4,101.0,06455365,password,True,,22.0
56580,KEY_DOWN,,,24972686-23f5-4238-ab17-bcd7800b5aa4,681.0,06455365,password,,,148.0
56747,KEY_DOWN,,,24972686-23f5-4238-ab17-bcd7800b5aa4,116.0,06455365,password,,,167.0
56883,KEY_DOWN,,,24972686-23f5-4238-ab17-bcd7800b5aa4,116.0,06455365,password,,,136.0
56996,KEY_DOWN,,,24972686-23f5-4238-ab17-bcd7800b5aa4,628.0,06455365,password,,,113.0
57097,KEY_DOWN,,,24972686-23f5-4238-ab17-bcd7800b5aa4,68.0,06455365,password,,,101.0
57377,KEY_DOWN,,,24972686-23f5-4238-ab17-bcd7800b5aa4,7691.0,06455365,password,,,280.0
57468,KEY_DOWN,,,24972686-23f5-4238-ab17-bcd7800b5aa4,122.0,06455365,password,,,91.0
57523,KEY_DOWN,,,24972686-23f5-4238-ab17-bcd7800b5aa4,647.0,06455365,password,,,55.0
57827,KEY_DOWN,Shift,,24972686-23f5-4238-ab17-bcd7800b5aa4,,06455365,password,True,,304.0
57985,KEY_DOWN,,,24972686-23f5-4238-ab17-bcd7800b5aa4,268.0,06455365,password,True,,158.0
58573,KEY_DOWN,Enter,,24972686-23f5-4238-ab17-bcd7800b5aa4,,06455365,password,,,588.0
60823,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,375.0,06455365,email,,,2250.0
60900,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,66.0,06455365,email,,,77.0
60989,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,1070.0,06455365,email,,,89.0
61044,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,87.0,06455365,email,,,55.0
61272,KEY_DOWN,Shift,,f97db544-459b-4a87-b458-8be7d95d6c7b,,06455365,email,True,,228.0
61293,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,7927.0,06455365,email,True,,21.0
61607,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,82.0,06455365,email,,,314.0
61765,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,113.0,06455365,email,,,158.0
61856,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,113.0,06455365,email,,,91.0
61968,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,87.0,06455365,email,,,112.0
62139,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,107.0,06455365,email,,,171.0
62206,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,262.0,06455365,email,,,67.0
62294,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,87.0,06455365,email,,,88.0
62396,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,107.0,06455365,email,,,102.0
62473,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,262.0,06455365,email,,,77.0
62912,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,117.0,06455365,email,,,439.0
63136,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,1082.0,06455365,email,,,224.0
63194,KEY_DOWN,,,f97db544-459b-4a87-b458-8be7d95d6c7b,113.0,06455365,email,,,58.0
63452,KEY_DOWN,Escape,,f97db544-459b-4a87-b458-8be7d95d6c7b,,06455365,email,,,258.0
63454,KEY_DOWN,Tab,,f97db544-459b-4a87-b458-8be7d95d6c7b,,06455365,email,,,2.0
64084,KEY_DOWN,Shift,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,,06455365,password,True,,630.0
64196,KEY_DOWN,,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,74.0,06455365,password,True,,112.0
64330,KEY_DOWN,,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,119.0,06455365,password,,,134.0
64510,KEY_DOWN,,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,1131.0,06455365,password,,,180.0
64623,KEY_DOWN,,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,1131.0,06455365,password,,,113.0
64735,KEY_DOWN,,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,1069.0,06455365,password,,,112.0
64825,KEY_DOWN,,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,7778.0,06455365,password,,,90.0
65027,KEY_DOWN,,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,1127.0,06455365,password,,,202.0
65075,KEY_DOWN,,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,526.0,06455365,password,,,48.0
65174,KEY_DOWN,,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,106.0,06455365,password,,,99.0
65433,KEY_DOWN,Shift,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,,06455365,password,True,,259.0
65612,KEY_DOWN,,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,7833.0,06455365,password,True,,179.0
66378,KEY_DOWN,Enter,,8a5e3c07-fc28-4abc-bcda-9564140b68c4,,06455365,password,,,766.0
74186,KEY_DOWN,Meta,True,1bd3d725-a372-4527-918a-9671226867ca,,06455365,body,,,7808.0
163420,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,75.0,06455365,text,,,89234.0
163420,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,103.0,06455365,text,,,0.0
163983,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,229.0,06455365,text,,,563.0
163983,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,449.0,06455365,text,,,0.0
165693,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,623.0,06455365,text,,,1710.0
165693,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,1082.0,06455365,text,,,0.0
166615,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,105.0,06455365,text,,,922.0
166615,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,7885.0,06455365,text,,,0.0
166910,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,75.0,06455365,text,,,295.0
166910,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,103.0,06455365,text,,,0.0
167403,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,430.0,06455365,text,,,493.0
167403,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,1140.0,06455365,text,,,0.0
169112,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,430.0,06455365,text,,,1709.0
169112,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,1140.0,06455365,text,,,0.0
169634,KEY_DOWN,Backspace,,ed5734e1-6b22-4a13-ad4d-761b32c30306,,06455365,text,,,522.0
169634,KEY_DOWN,Backspace,,ed5734e1-6b22-4a13-ad4d-761b32c30306,,06455365,text,,,0.0
169900,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,75.0,06455365,text,,,266.0
169900,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,103.0,06455365,text,,,0.0
171994,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,430.0,06455365,text,,,2094.0
171994,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,1140.0,06455365,text,,,0.0
172443,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,75.0,06455365,text,,,449.0
172443,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,103.0,06455365,text,,,0.0
173455,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,623.0,06455365,text,,,1012.0
173455,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,1082.0,06455365,text,,,0.0
173793,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,430.0,06455365,text,,,338.0
173793,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,1140.0,06455365,text,,,0.0
174737,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,229.0,06455365,text,,,944.0
174737,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,449.0,06455365,text,,,0.0
175188,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,1074.0,06455365,text,,,451.0
175188,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,598.0,06455365,text,,,0.0
176447,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,7899.0,06455365,text,,,1259.0
176447,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,119.0,06455365,text,,,0.0
179127,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,75.0,06455365,text,,,2680.0
179127,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,103.0,06455365,text,,,0.0
179350,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,430.0,06455365,text,,,223.0
179350,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,1140.0,06455365,text,,,0.0
179823,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,229.0,06455365,text,,,473.0
179823,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,449.0,06455365,text,,,0.0
179991,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,229.0,06455365,text,,,168.0
179991,KEY_DOWN,,,ed5734e1-6b22-4a13-ad4d-761b32c30306,449.0,06455365,text,,,0.0
180362,KEY_DOWN,Tab,,ed5734e1-6b22-4a13-ad4d-761b32c30306,,06455365,text,,,371.0
180362,KEY_DOWN,Tab,,ed5734e1-6b22-4a13-ad4d-761b32c30306,,06455365,text,,,0.0
182232,KEY_DOWN,,,adb64cf0-6cc5-45ac-8701-5263410dc008,122.0,06455365,text,,,1870.0
182232,KEY_DOWN,,,adb64cf0-6cc5-45ac-8701-5263410dc008,119.0,06455365,text,,,0.0
182522,KEY_DOWN,,,adb64cf0-6cc5-45ac-8701-5263410dc008,7900.0,06455365,text,,,290.0
182522,KEY_DOWN,,,adb64cf0-6cc5-45ac-8701-5263410dc008,1067.0,06455365,text,,,0.0
183084,KEY_DOWN,,,adb64cf0-6cc5-45ac-8701-5263410dc008,7708.0,06455365,text,,,562.0
183084,KEY_DOWN,,,adb64cf0-6cc5-45ac-8701-5263410dc008,114.0,06455365,text,,,0.0
183357,KEY_DOWN,,,adb64cf0-6cc5-45ac-8701-5263410dc008,120.0,06455365,text,,,273.0
183357,KEY_DOWN,,,adb64cf0-6cc5-45ac-8701-5263410dc008,530.0,06455365,text,,,0.0
183580,KEY_DOWN,Tab,,adb64cf0-6cc5-45ac-8701-5263410dc008,,06455365,text,,,223.0
183580,KEY_DOWN,Tab,,adb64cf0-6cc5-45ac-8701-5263410dc008,,06455365,text,,,0.0
184572,KEY_DOWN,,,78016951-eea1-41d6-ac9f-533c66113add,1122.0,06455365,text,,,992.0
184572,KEY_DOWN,,,78016951-eea1-41d6-ac9f-533c66113add,120.0,06455365,text,,,0.0
184709,KEY_DOWN,,,78016951-eea1-41d6-ac9f-533c66113add,7741.0,06455365,text,,,137.0
184709,KEY_DOWN,,,78016951-eea1-41d6-ac9f-533c66113add,1045.0,06455365,text,,,0.0
185020,KEY_DOWN,,,78016951-eea1-41d6-ac9f-533c66113add,1127.0,06455365,text,,,311.0
185020,KEY_DOWN,,,78016951-eea1-41d6-ac9f-533c66113add,7735.0,06455365,text,,,0.0
1625,KEY_DOWN,Meta,True,42e5d22b-d233-4ce0-9bf1-1531b284b7ec,,07361069,body,,,
2746,KEY_DOWN,Meta,True,42e5d22b-d233-4ce0-9bf1-1531b284b7ec,,07361069,body,,,1121.0
2992,KEY_DOWN,,True,42e5d22b-d233-4ce0-9bf1-1531b284b7ec,1046.0,07361069,body,,,246.0
7296,KEY_DOWN,Shift,,34c9fc75-be2f-43b0-801a-402a4b5bef62,,07361069,text,True,,4304.0
7436,KEY_DOWN,,,34c9fc75-be2f-43b0-801a-402a4b5bef62,7752.0,07361069,text,True,,140.0
8278,KEY_DOWN,,,34c9fc75-be2f-43b0-801a-402a4b5bef62,1049.0,07361069,text,,,842.0
8395,KEY_DOWN,,,34c9fc75-be2f-43b0-801a-402a4b5bef62,87.0,07361069,text,,,117.0
8648,KEY_DOWN,,,34c9fc75-be2f-43b0-801a-402a4b5bef62,72.0,07361069,text,,,253.0
9542,KEY_DOWN,,,34c9fc75-be2f-43b0-801a-402a4b5bef62,7735.0,07361069,text,,,894.0
9614,KEY_DOWN,,,34c9fc75-be2f-43b0-801a-402a4b5bef62,293.0,07361069,text,,,72.0
9893,KEY_DOWN,,,34c9fc75-be2f-43b0-801a-402a4b5bef62,85.0,07361069,text,,,279.0
10232,KEY_DOWN,,,34c9fc75-be2f-43b0-801a-402a4b5bef62,366.0,07361069,text,,,339.0
10516,KEY_DOWN,,,34c9fc75-be2f-43b0-801a-402a4b5bef62,1049.0,07361069,text,,,284.0
10716,KEY_DOWN,,,34c9fc75-be2f-43b0-801a-402a4b5bef62,78.0,07361069,text,,,200.0
10787,KEY_DOWN,,,34c9fc75-be2f-43b0-801a-402a4b5bef62,87.0,07361069,text,,,71.0
12057,KEY_DOWN,Tab,,34c9fc75-be2f-43b0-801a-402a4b5bef62,,07361069,text,,,1270.0
12329,KEY_DOWN,Shift,,339fc31a-e075-44a3-96ee-2f80cddb7de3,,07361069,text,True,,272.0
12501,KEY_DOWN,,,339fc31a-e075-44a3-96ee-2f80cddb7de3,119.0,07361069,text,True,,172.0
12718,KEY_DOWN,,,339fc31a-e075-44a3-96ee-2f80cddb7de3,82.0,07361069,text,,,217.0
12882,KEY_DOWN,,,339fc31a-e075-44a3-96ee-2f80cddb7de3,121.0,07361069,text,,,164.0
13048,KEY_DOWN,,,339fc31a-e075-44a3-96ee-2f80cddb7de3,70.0,07361069,text,,,166.0
13741,KEY_DOWN,Tab,,339fc31a-e075-44a3-96ee-2f80cddb7de3,,07361069,text,,,693.0
16943,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1121.0,07361069,text,,,3202.0
17230,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,87.0,07361069,text,,,287.0
19087,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,118.0,07361069,text,,,1857.0
19300,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,7740.0,07361069,text,,,213.0
20022,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1098.0,07361069,text,,,722.0
20262,KEY_DOWN,Shift,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,True,,240.0
20401,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,7866.0,07361069,text,True,,139.0
20704,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,107.0,07361069,text,,,303.0
21144,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,69.0,07361069,text,,,440.0
21217,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,69.0,07361069,text,,,73.0
21758,KEY_DOWN,Backspace,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,,541.0
21904,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,313.0,07361069,text,,,146.0
22054,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,102.0,07361069,text,,,150.0
22755,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1098.0,07361069,text,,,701.0
22929,KEY_DOWN,Shift,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,True,,174.0
23075,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1132.0,07361069,text,True,,146.0
23346,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,7841.0,07361069,text,,,271.0
23620,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,101.0,07361069,text,,,274.0
23798,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1098.0,07361069,text,,,178.0
23817,KEY_DOWN,Shift,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,True,,19.0
24467,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,556.0,07361069,text,True,,650.0
25168,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,240.0,07361069,text,,,701.0
25240,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,110.0,07361069,text,,,72.0
26171,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,7841.0,07361069,text,,,931.0
26488,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,107.0,07361069,text,,,317.0
26775,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,7841.0,07361069,text,,,287.0
27746,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,101.0,07361069,text,,,971.0
27923,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1098.0,07361069,text,,,177.0
28034,KEY_DOWN,Shift,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,True,,111.0
28178,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,522.0,07361069,text,True,,144.0
28424,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,240.0,07361069,text,,,246.0
28515,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,395.0,07361069,text,,,91.0
28594,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1098.0,07361069,text,,,79.0
28702,KEY_DOWN,Shift,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,True,,108.0
30049,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,506.0,07361069,text,True,,1347.0
30317,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,240.0,07361069,text,,,268.0
30391,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,110.0,07361069,text,,,74.0
30594,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,99.0,07361069,text,,,203.0
30756,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,240.0,07361069,text,,,162.0
31706,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,69.0,07361069,text,,,950.0
32523,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,101.0,07361069,text,,,817.0
33030,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1098.0,07361069,text,,,507.0
33293,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,7823.0,07361069,text,,,263.0
33388,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,87.0,07361069,text,,,95.0
34070,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1091.0,07361069,text,,,682.0
34976,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,366.0,07361069,text,,,906.0
35434,KEY_DOWN,Backspace,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,,458.0
35654,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,7839.0,07361069,text,,,220.0
35759,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,1091.0,07361069,text,,,105.0
35812,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,366.0,07361069,text,,,53.0
36208,KEY_DOWN,Backspace,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,,396.0
36348,KEY_DOWN,Backspace,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,,140.0
36404,KEY_DOWN,,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,366.0,07361069,text,,,56.0
38850,KEY_DOWN,Tab,,2339ca3e-7c03-45a7-86f3-85c72b0e600c,,07361069,text,,,2446.0
41390,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,345.0,07361069,email,,,2540.0
41438,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,589.0,07361069,email,,,48.0
42658,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,7776.0,07361069,email,,,1220.0
43083,KEY_DOWN,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,,425.0
43222,KEY_DOWN,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,,139.0
43385,KEY_DOWN,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,,163.0
43544,KEY_DOWN,Backspace,,e70e9dfc-34f8-4873-849c-e6c69969dca4,,07361069,email,,,159.0
43758,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,345.0,07361069,email,,,214.0
43853,KEY_DOWN,,,e70e9dfc-34f8-4873-849c-e6c69969dca4,589.0,07361069,email,,,95.0
